3266.438	48	315	96.2	-2	0.080	13.2	27.0	2	100	102	100	100	100	100	10	2.390	0.6	10	2.390	0.6	0.0	0.0	0.0	5.93	100.7	9.6	-68.0	160	10.2	0	0	0	0	0	96.3	0.0	96.3	0.0	96.3	96.3	35	48	0	0	0	0	0	0	0	0	24	0	0	0	0	1.3	14.7	0	62.5	2	0	0.0	0.0	0.000	0.000	100.0	100.0	100.0	100.0	0
3266.516	48	419	98.1	-1	0.070	13.2	27.2	3	100	102	100	100	100	100	10	2.372	0.8	10	2.372	0.8	0.0	0.0	0.0	7.79	100.7	9.7	0.0	160	10.1	0	0	0	0	0	98.1	0.0	98.1	0.0	98.1	98.1	38	47	0	0	0	0	0	0	0	0	24	0	0	0	0	12.7	14.7	0	62.5	2	0	0.0	0.0	0.000	0.000	100.0	100.0	100.0	100.0	0
3266.578	48	419	98.1	-5	0.010	13.7	29.2	3	100	102	100	100	100	100	10	2.372	0.8	10	2.372	0.8	0.0	0.0	0.0	7.79	100.7	-9.5	0.0	160	10.1	0	0	0	0	0	98.1	0.0	98.1	0.0	98.1	98.1	12	32	0	0	0	0	0	0	0	0	24	0	0	0	0	12.7	14.7	0	62.5	2	0	0.0	0.0	0.000	0.000	100.0	100.0	100.0	100.0	0
3266.641	48	419	98.1	-5	0.010	13.9	30.2	3	100	102	100	100	100	100	10	2.372	0.8	10	2.372	0.8	0.0	0.0	0.0	7.79	100.7	0.0	0.0	160	10.1	0	0	0	0	0	98.1	0.0	98.1	0.0	98.1	98.1	12	33	0	0	0	0	0	0	0	0	24	0	0	0	0	12.7	14.7	0	62.5	2	0	0.0	0.0	0.000	0.000	100.0	100.0	100.0	100.0	0
3266.719	48	419	98.1	-4	0.010	14.2	30.1	3	100	102	100	100	100	100	10	2.372	0.8	10	2.372	0.8	0.0	0.0	0.0	7.79	100.7	0.0	0.0	160	10.1	0	0	0	0	0	98.1	0.0	98.1	0.0	98.1	98.1	28	33	0	0	0	0	0	0	0	0	24	0	0	0	0	12.7	14.7	0	62.5	2	0	0.0	0.0	0.000	0.000	100.0	100.0	100.0	100.0	0
3266.797	48	419	98.1	-5	0.010	14.2	30.1	3	100	102	100	100	100	100	10	2.372	0.8	10	2.372	0.8	0.0	0.0	0.0	9.26	100.7	-29.6	0.0	160	8.7	0	0	0	0	0	98.1	0.0	98.1	0.0	98.1	98.1	15	38	0	0	0	0	0	0	0	0	24	0	0	0	0	12.7	14.7	0	62.5	2	0	0.0	0.0	0.000	0.000	100.0	100.0	100.0	100.0	0
3266.860	48	419	98.1	-6	0.010	14.1	30.2	3	100	102	100	100	100	100	10	2.372	0.8	10	2.372	0.8	0.0	0.0	0.0	9.46	100.7	0.0	0.0	160	8.4	0	0	0	0	0	98.1	0.0	98.1	0.0	98.1	98.1	14	36	0	0	0	0	0	0	0	0	24	0	0	0	0	12.7	14.7	0	62.5	2	0	0.0	0.0	0.000	0.000	100.0	100.0	100.0	100.0	0
3266.922	48	63	98.1	-3	0.050	13.6	30.2	3	100	102	100	100	100	100	10	2.678	0.1	10	2.678	0.1	0.0	0.0	0.0	9.39	100.7	82.7	0.0	160	8.5	0	0	0	0	0	98.1	0.0	98.1	0.0	98.1	98.1	31	29	0	0	0	0	0	0	0	0	24	0	0	0	0	-12.7	14.7	0	62.5	2	0	0.0	0.0	0.000	0.000	100.0	100.0	100.0	100.0	0
3267.000	48	63	98.2	-2	0.050	13.4	28.6	3	100	102	100	100	100	100	10	2.678	0.1	10	2.678	0.1	0.0	0.0	0.0	9.26	100.7	0.0	0.0	160	8.7	0	0	0	0	0	98.2	0.0	98.2	0.0	98.2	98.2	34	49	0	0	0	0	0	0	0	0	24	0	0	0	0	-1.9	14.7	0	62.5	2	0	0.0	0.0	0.000	0.000	100.0	100.0	100.0	100.0	0
3267.078	48	0	97.4	-1	0.040	13.3	28.5	0	100	102	100	100	100	100	10	2.631	0.0	10	2.631	0.0	0.0	0.0	0.0	6.39	100.7	0.0	-79.0	160	9.4	0	0	0	0	0	97.4	0.0	97.4	0.0	97.4	97.4	31	50	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.2	14.7	0	62.5	3	2	0.0	0.0	0.000	0.000	100.0	100.0	100.0	100.0	20
3267.141	48	0	98.2	-1	0.050	13.3	28.5	0	100	102	100	100	100	100	10	2.631	0.0	10	2.631	0.0	0.0	0.0	0.0	6.39	100.7	9.8	9.0	160	10.5	0	0	0	0	0	98.2	0.0	98.2	0.0	98.2	98.2	34	49	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.2	14.7	0	62.5	3	0	0.0	0.0	0.000	0.000	100.0	100.0	100.0	100.0	20
3267.203	48	0	99.8	-1	0.050	13.3	27.8	0	100	102	100	100	100	100	10	2.631	0.0	10	2.631	0.0	0.0	0.0	0.0	6.39	100.7	0.0	0.0	160	11.0	0	0	0	0	0	99.8	0.0	99.8	0.0	99.8	99.8	33	47	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.2	14.7	0	62.5	3	0	0.0	0.0	0.000	0.000	100.0	100.0	100.0	100.0	20
3267.281	48	0	100.6	-1	0.050	13.3	27.3	0	100	102	100	100	100	100	10	2.631	0.0	10	2.631	0.0	0.0	0.0	0.0	6.39	100.7	0.0	0.0	160	11.4	0	0	0	0	0	100.6	0.0	100.6	0.0	100.6	100.6	30	49	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.2	14.7	0	62.5	3	0	0.0	0.0	0.000	0.000	100.0	100.0	100.0	100.0	20
3267.360	48	0	100.8	-1	0.050	13.3	27.2	0	100	102	100	100	100	100	10	2.631	0.0	10	2.631	0.0	0.0	0.0	0.0	6.39	100.7	9.6	0.0	160	11.6	0	0	0	0	0	100.8	0.0	100.8	0.0	100.8	100.8	33	47	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.2	14.7	0	62.5	3	0	0.0	0.0	0.000	0.000	100.0	100.0	100.0	100.0	20
3267.422	48	0	100.3	-1	0.050	13.3	27.2	0	100	102	100	100	100	100	10	2.631	0.0	10	2.631	0.0	0.0	0.0	0.0	6.39	100.7	0.0	-19.0	160	9.5	0	0	0	0	0	100.3	0.0	100.3	0.0	100.3	100.3	32	48	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.2	14.7	0	62.5	3	0	0.0	0.0	0.000	0.000	100.0	100.0	100.0	100.0	20
3267.485	48	0	98.9	-2	0.040	13.3	27.0	0	100	102	100	100	100	100	10	2.631	0.0	10	2.631	0.0	0.0	0.0	0.0	6.39	100.7	9.7	-29.0	160	9.4	0	0	0	0	0	98.9	0.0	98.9	0.0	98.9	98.9	29	47	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.2	14.7	0	62.5	3	0	0.0	0.0	0.000	0.000	100.0	100.0	100.0	100.0	20
3267.547	48	0	99.7	-2	0.040	13.3	26.9	0	100	102	100	100	100	100	10	2.631	0.0	10	2.631	0.0	0.0	0.0	0.0	6.39	100.7	9.7	19.0	160	9.5	0	0	0	0	0	99.7	0.0	99.7	0.0	99.7	99.7	31	46	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.2	14.7	0	62.5	3	0	0.0	0.0	0.000	0.000	100.0	100.0	100.0	100.0	20
3267.625	48	0	98.4	-2	0.040	13.3	27.0	0	100	102	100	100	100	100	10	2.631	0.0	10	2.631	0.0	0.0	0.0	0.0	6.39	100.7	9.7	0.0	160	9.5	0	0	0	0	0	98.4	0.0	98.4	0.0	98.4	98.4	30	48	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.2	14.7	0	62.5	3	0	0.0	0.0	0.000	0.000	100.0	100.0	100.0	100.0	20
3267.688	48	0	98.0	-2	0.040	13.3	27.2	0	100	102	100	100	100	100	10	2.631	0.0	10	2.631	0.0	0.0	0.0	0.0	6.39	100.7	9.7	-19.0	160	9.9	0	0	0	0	0	98.0	0.0	98.0	0.0	98.0	98.0	26	48	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.2	14.7	0	62.5	3	0	0.0	0.0	0.000	0.000	100.0	100.0	100.0	100.0	20
3267.750	48	0	98.2	-1	0.040	13.3	27.2	0	100	102	100	100	100	100	10	2.631	0.0	10	2.631	0.0	0.0	0.0	0.0	6.39	100.7	0.0	0.0	160	10.3	0	0	0	0	0	98.2	0.0	98.2	0.0	98.2	98.2	26	50	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.2	14.7	0	62.5	3	0	0.0	0.0	0.000	0.000	100.0	100.0	100.0	100.0	20
3267.828	48	307	96.5	-2	0.040	13.3	27.1	2	100	102	100	100	100	100	10	2.631	0.7	10	2.631	0.7	0.0	0.0	0.0	6.39	100.7	-58.5	-87.0	160	10.2	0	0	0	0	0	96.7	0.0	96.7	0.0	96.7	96.7	29	48	0	0	0	0	0	0	0	0	0	0	0	0	0	-12.7	14.7	0	62.5	3	0	0.0	0.0	0.000	0.000	100.0	100.0	100.0	100.0	20
3267.906	48	1	98.2	-3	0.020	13.2	27.1	3	100	102	100	100	100	100	10	2.482	0.0	10	2.482	0.0	0.0	0.0	0.0	8.46	100.7	83.7	19.0	160	9.5	0	0	0	0	0	98.2	0.0	98.2	0.0	98.2	98.2	29	47	0	0	0	0	0	0	0	0	24	0	0	0	0	0.0	14.7	0	62.5	3	0	0.0	0.0	0.000	0.000	100.0	100.0	100.0	100.0	10
3267.969	48	407	98.0	-3	0.020	13.2	27.1	3	100	102	100	100	100	100	10	2.522	0.9	10	2.522	0.9	0.0	0.0	0.0	8.66	100.7	110.1	-7.0	160	9.2	0	0	0	0	0	98.0	0.0	98.0	0.0	98.0	98.0	32	41	0	0	0	0	0	0	0	0	24	0	0	0	0	-4.2	14.7	0	62.5	3	0	0.0	0.0	0.000	0.000	100.0	100.0	100.0	100.0	20
3268.031	48	407	97.1	-4	0.020	13.2	27.2	3	100	102	100	100	100	100	10	2.522	0.9	10	2.522	0.9	0.0	0.0	0.0	8.26	100.7	-150.5	-14.0	160	9.6	0	0	0	0	0	97.1	0.0	97.1	0.0	97.1	97.1	7	44	0	0	0	0	0	0	0	0	24	0	0	0	0	8.8	14.7	0	62.5	3	0	0.0	0.0	0.000	0.000	100.0	100.0	100.0	100.0	20
3268.110	49	352	97.0	-2	0.030	13.2	27.2	3	100	102	100	100	100	100	10	2.444	0.7	10	2.444	0.7	0.0	0.0	0.0	8.13	100.7	-9.8	-1.0	160	9.8	0	0	0	0	0	97.0	0.0	97.0	0.0	97.0	97.0	32	48	0	0	0	0	0	0	0	0	24	0	0	0	0	1.6	14.7	0	62.5	3	0	0.0	0.0	0.000	0.000	100.0	100.0	100.0	100.0	30
3268.188	49	660	96.1	-3	0.030	13.2	27.3	3	100	102	100	100	100	100	10	2.354	1.3	10	2.354	1.3	0.0	0.0	0.0	7.79	100.7	136.7	-14.0	160	10.1	0	0	0	0	0	96.1	0.0	96.1	0.0	96.1	96.1	29	45	0	0	0	0	0	0	0	0	24	0	0	0	0	-12.7	14.7	0	62.5	3	0	0.0	0.0	0.000	0.000	100.0	100.0	100.0	100.0	60
3268.250	49	1696	87.6	-4	0.030	13.2	27.2	5	100	102	158	100	161	100	73	4.609	6.5	73	5.193	7.3	15.3	0.0	1.9	5.46	100.7	-56.4	-130.0	160	10.4	0	0	0	0	0	87.6	0.0	87.6	0.0	87.6	87.6	27	45	0	0	0	0	0	0	0	0	24	0	0	0	0	2.8	14.0	0	62.5	3	0	0.0	0.0	0.000	0.000	100.0	100.0	100.0	100.0	540
3268.313	49	2108	74.9	-4	0.030	13.2	26.9	133	100	102	157	100	143	100	42	3.225	5.7	42	3.694	6.5	20.8	0.0	1.9	5.33	100.7	29.6	-140.0	160	10.6	0	0	0	0	0	74.9	0.0	74.9	0.0	74.9	74.9	26	46	0	0	0	0	0	0	0	0	24	0	0	0	0	0.8	14.0	0	62.5	3	0	0.0	0.0	0.000	0.000	100.0	100.0	100.0	100.0	8100
3268.391	49	2061	72.7	-4	0.030	13.1	26.7	5	100	102	156	100	159	100	36	2.955	5.1	36	3.003	5.2	21.0	0.0	1.9	5.19	100.7	96.4	-14.0	160	10.7	0	0	0	0	0	72.7	0.0	72.7	0.0	72.7	72.7	29	45	0	0	0	0	0	0	0	0	24	0	0	0	0	0.3	14.0	0	62.5	3	0	0.0	0.0	0.000	0.000	100.0	100.0	100.0	100.0	3550
3268.453	49	2140	70.9	-4	0.030	13.1	26.7	5	100	102	156	100	159	100	32	2.804	5.0	32	2.709	4.8	21.2	0.0	1.9	5.19	100.7	135.0	-21.0	160	10.7	0	0	0	0	0	70.9	0.0	70.9	0.0	70.9	70.9	31	48	0	0	0	0	0	0	0	0	24	0	0	0	0	3.0	14.0	0	62.5	3	0	0.0	0.0	0.000	0.000	100.0	100.0	100.0	100.0	590
3268.516	49	2222	70.4	-3	0.030	13.5	27.0	5	100	102	155	100	158	100	31	2.715	5.0	31	2.699	5.0	21.3	0.0	1.9	5.33	100.7	88.9	-30.0	160	10.6	0	0	0	0	0	70.4	0.0	70.4	0.0	70.4	70.4	23	33	0	0	0	0	0	0	0	0	24	0	0	0	0	-1.2	14.0	0	62.5	3	0	0.0	0.0	0.000	0.000	100.0	100.0	100.0	100.0	610
3268.578	49	2197	70.2	-4	0.030	14.0	28.8	5	100	102	154	100	157	100	30	2.614	4.8	30	2.598	4.8	21.3	0.0	1.9	5.19	100.7	0.0	21.0	160	10.7	0	0	0	0	0	70.2	0.0	70.2	0.0	70.2	70.2	31	45	0	0	0	0	0	0	0	0	24	0	0	0	0	3.1	14.0	0	62.5	3	0	0.0	0.0	0.000	0.000	100.0	100.0	100.0	100.0	160
3268.656	49	2309	69.4	-4	0.030	13.7	27.9	5	100	102	153	100	156	100	30	2.591	5.0	30	2.599	5.0	21.6	0.0	1.8	5.06	100.7	59.3	-31.0	160	10.8	0	0	0	0	0	69.4	0.0	69.4	0.0	69.4	69.4	23	41	0	0	0	0	0	0	0	0	24	0	0	0	0	-0.8	14.0	0	62.5	3	0	0.0	0.0	0.000	0.000	100.0	100.0	100.0	100.0	620
3268.719	49	2298	68.6	-4	0.020	13.2	27.9	5	100	102	152	100	155	100	30	2.669	5.1	30	2.660	5.1	21.8	0.0	1.8	5.59	100.7	60.0	0.0	160	10.3	0	0	0	0	0	68.6	0.0	68.6	0.0	68.6	68.6	32	41	0	0	0	0	0	0	0	0	24	0	0	0	0	2.9	14.0	0	62.5	3	0	0.0	0.0	0.000	0.000	100.0	100.0	100.0	100.0	190
3268.781	49	2332	68.4	-4	0.030	13.8	29.8	5	100	102	151	100	154	100	30	2.660	5.2	30	2.612	5.1	21.9	0.0	1.8	5.33	100.7	57.8	0.0	160	10.6	0	0	0	0	0	68.4	0.0	68.4	0.0	68.4	68.4	32	33	0	0	0	0	0	0	0	0	24	0	0	0	0	1.8	14.0	0	62.5	3	0	0.0	0.0	0.000	0.000	100.0	100.0	100.0	100.0	110
3268.860	49	2267	68.6	-6	0.020	13.8	28.3	5	100	102	151	100	154	100	30	2.589	4.9	30	2.462	4.7	21.7	0.0	1.8	5.19	100.7	-241.1	0.0	160	10.7	0	0	0	0	0	68.6	0.0	68.6	0.0	68.6	68.6	11	44	0	0	0	0	0	0	0	0	24	0	0	0	0	-1.4	14.0	0	62.5	3	0	0.0	0.0	0.000	0.000	100.0	100.0	100.0	100.0	-120
3268.938	49	2286	69.6	-4	0.020	13.3	30.0	5	100	102	150	100	153	100	30	2.550	4.9	30	2.565	4.9	21.4	0.0	1.8	5.06	100.7	-136.7	0.0	160	10.8	0	0	0	0	0	69.6	0.0	69.6	0.0	69.6	69.6	8	39	0	0	0	0	0	0	0	0	24	0	0	0	0	0.8	14.0	0	62.5	3	0	0.0	0.0	0.000	0.000	100.0	100.0	100.0	100.0	-250
3269.000	49	2319	68.5	-5	0.010	13.1	28.6	5	100	102	149	100	151	100	30	2.627	5.1	30	2.627	5.1	21.8	0.0	1.8	5.59	100.7	-100.1	0.0	160	10.3	0	0	0	0	0	68.5	0.0	68.5	0.0	68.5	68.5	23	46	0	0	0	0	0	0	0	0	24	0	0	0	0	-1.4	14.0	0	62.5	3	0	0.0	0.0	0.000	0.000	100.0	100.0	100.0	100.0	-60
3269.063	50	2291	68.4	-3	0.030	13.1	30.1	5	100	102	148	100	150	100	30	2.570	4.9	30	2.618	5.0	21.9	0.0	1.8	5.33	100.7	49.4	-7.0	160	10.6	0	0	0	0	0	68.4	0.0	68.4	0.0	68.4	68.4	30	33	0	0	0	0	0	0	0	0	24	0	0	0	0	3.0	14.0	0	62.5	3	0	0.0	0.0	0.000	0.000	100.0	100.0	100.0	100.0	-260
3269.141	50	2309	68.2	-5	0.020	13.3	28.6	5	100	102	147	100	149	100	30	2.562	4.9	30	2.610	5.0	21.9	0.0	1.8	5.59	100.7	-144.6	-7.0	160	10.3	0	0	0	0	0	68.2	0.0	68.2	0.0	68.2	68.2	7	45	0	0	0	0	0	0	0	0	24	0	0	0	0	2.9	14.0	0	62.5	3	0	0.0	0.0	0.000	0.000	100.0	100.0	100.0	100.0	0
3269.203	50	2293	68.4	-4	0.030	13.1	30.2	5	100	102	146	100	148	100	30	2.610	5.0	30	2.523	4.8	21.9	0.0	1.8	5.06	100.7	67.5	22.0	160	10.8	0	0	0	0	0	68.4	0.0	68.4	0.0	68.4	68.4	34	45	0	0	0	0	0	0	0	0	24	0	0	0	0	-0.8	14.0	0	62.5	3	0	0.0	0.0	0.000	0.000	100.0	100.0	100.0	100.0	-20
3269.266	50	2329	68.7	-4	0.030	13.4	28.8	5	100	102	145	100	147	100	30	2.501	4.9	30	2.538	4.9	21.8	0.0	1.8	4.86	100.7	-20.2	-22.0	160	11.0	0	0	0	0	0	68.7	0.0	68.7	0.0	68.7	68.7	28	37	0	0	0	0	0	0	0	0	24	0	0	0	0	1.7	14.0	0	62.5	3	0	0.0	0.0	0.000	0.000	100.0	100.0	100.0	100.0	130
3269.328	50	2343	68.8	-5	0.020	13.2	27.6	5	100	102	144	100	146	100	30	2.486	4.9	30	2.362	4.6	21.8	0.0	1.8	4.80	100.7	67.5	0.0	160	11.1	0	0	0	0	0	68.8	0.0	68.8	0.0	68.8	68.8	24	47	0	0	0	0	0	0	0	0	24	0	0	0	0	-1.4	14.0	0	62.5	3	0	0.0	0.0	0.000	0.000	100.0	100.0	100.0	100.0	-20
3269.406	50	2262	69.4	-3	0.030	14.0	27.4	5	100	102	144	100	146	100	30	2.464	4.6	30	2.464	4.6	21.5	0.0	1.8	4.66	100.7	55.8	7.0	160	11.2	0	0	0	0	0	69.4	0.0	69.4	0.0	69.4	69.4	33	30	0	0	0	0	0	0	0	0	24	0	0	0	0	-5.1	14.0	0	62.5	3	0	0.0	0.0	0.000	0.000	100.0	100.0	100.0	100.0	-150
3269.469	50	2315	69.6	-5	0.020	13.6	26.9	5	100	102	143	100	145	100	30	2.440	4.7	30	2.440	4.7	21.6	0.0	1.9	4.66	100.7	-312.4	15.0	160	11.2	0	0	0	0	0	69.6	0.0	69.6	0.0	69.6	69.6	13	48	0	0	0	0	0	0	0	0	24	0	0	0	0	-2.4	14.0	0	62.5	3	0	0.0	0.0	0.000	0.000	100.0	100.0	100.0	100.0	-10
